statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
34_901,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,901, powers and duties of enforcement officers.
34_902,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,902, deputy game commission officers.
34_903,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,903, delegation of enforcement powers.
34_904,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,904, resisting or interfering with an officer.
34_905,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,905, assaulting an officer (repealed).
34_905.1,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,905.1,assaulting an officer.
34_906,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,906," false or fraudulent statements on reports, etc."
34_907,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,907, vehicle operation to avoid identification or inspection.
34_908,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter a, general provisions,-,-,908, reciprocal enforcement on delaware river.
34_921,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,921, time for commencing prosecutions.
34_922,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,922, rights and liabilities of minors.
34_923,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,923, possession prima facie evidence of violation.
34_924,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,924, liability for actions of others.
34_925,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,925, jurisdiction and penalties.
34_926,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,926, acknowledgment of guilt and receipt for payment.
34_927,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,927, disposition of fines and penalties.
34_928,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,928, disposition of seized property.
34_929,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,929," revocation, suspension or denial of license, permit or registration."
34_930,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,930, suspension of privileges pending payment of penalties.
34_931,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,931, disposition of nonresident offenders.
34_932,34,game,part ii, fish and fishing,chapter 9, enforcement,subchapter b, prosecution and penalties,-,-,932, determination of second or subsequent offenses.
34_2101,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter a, general provisions,-,-,2101, administration of title.
34_2102,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter a, general provisions,-,-,2102, regulations.
34_2103,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter a, general provisions,-,-,2103, applicability of federal laws.
34_2121,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2121, killing game or wildlife to protect property.
34_2122,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2122, report to commission officer.
34_2123,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2123, safekeeping edible carcass pending disposition.
34_2124,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2124, retention of edible carcass for food.
34_2125,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2125, surrender of carcass to commission officer.
34_2126,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter b, destruction for agricultural protection,-,-,2126, unlawful activities.
34_2141,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter c, destruction of game or wildlife in self-defense,-,-,2141, killing game or wildlife to protect person.
34_2161,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2161, commonwealth actions for damage to game or wildlife.
34_2162,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2162, disturbance of game or wildlife.
34_2163,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2163, unlawful importation of game or wildlife.
34_2164,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2164, unlawful taking and possession of protected birds.
34_2165,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2165, possession or interference with active nests or eggs of birds.
34_2166,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2166, unlawful sale of protected birds and plumage.
34_2167,34,game,part ii, fish and fishing,chapter 21, game or wildlife protection,subchapter d, protection of game or wildlife,-,-,2167, endangered or threatened species.
34_2301,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2301, prima facie evidence of hunting.
34_2302,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2302, interference with lawful taking of wildlife or other activities permitted by this
34_2303,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2303, hunting on sunday prohibited.
34_2304,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2304, ownership of carcass of game or wildlife.
34_2305,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2305, retrieval and disposition of killed or wounded game or wildlife.
34_2306,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2306, killing game or wildlife by mistake.
34_2307,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2307, unlawful taking or possession of game or wildlife.
34_2308,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2308, unlawful devices and methods.
34_2309,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2309, unlawful removal of game or wildlife from place of refuge.
34_2310,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2310, unlawful use of lights while hunting.
34_2311,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2311, restrictions on recreational spotlighting.
34_2312,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2312, buying and selling game.
34_2313,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2313, investigation and seizure of game or wildlife.
34_2314,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2314, trespass on private property while hunting.
34_2315,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter a, general provisions,-,-,2315, hunting on sunday without written permission.
34_2321,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2321, unlawful killing or taking of big game.
34_2322,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2322, prohibited devices and methods.
34_2323,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2323, tagging and reporting big game kills.
34_2324,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2324, parties hunting big game.
34_2325,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2325, cooperation after lawfully killing big game.
34_2326,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2326, excess kill of big game.
34_2327,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2327, subsequent kill if big game unfit for human consumption.
34_2328,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2328, shipping or transporting big game.
34_2329,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter b, hunting big game,-,-,2329, additional penalty for poaching (repealed).
34_2341,34,game,part ii, fish and fishing,chapter 23, hunting and furtaking,subchapter c, hunting small game,-,-,2341, possession and transportation of small game.
35_3301,35,health and safety,part ii, fish and fishing,chapter 33, health care cost containment,-,-,-,-,3301, short title of chapter.
35_3302,35,health and safety,part ii, fish and fishing,chapter 33, health care cost containment,-,-,-,-,3302, definitions.
